SITE	LATITUDE	LONGITUDE	DATE	HEURE	COEF_MAREE	MAREE	PROF_TEXT	T (Température)	qT	S (Salinité)	qS	O (Oxygène)	qO
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1998-12-16	00:00:00	0	inc	S	14.594	2	38.142	2	70.26	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1998-12-16	00:00:00	0	inc	F	14.610	2	38.144	2	85.03	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1998-12-23	00:00:00	0	inc	S	14.369	2	38.125	2	54.39	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1998-12-23	00:00:00	0	inc	F	14.402	2	38.128	2	83.18	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-01-06	00:00:00	0	inc	S	13.848	2	38.097	2	70.98	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-01-06	00:00:00	0	inc	F	13.856	2	38.098	2	83.78	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-01-13	00:00:00	0	inc	S	13.630	2	38.065	2	61.31	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-01-13	00:00:00	0	inc	F	13.622	2	38.067	2	83.15	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-01-20	00:00:00	0	inc	S	13.565	2	38.062	2	51.06	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-01-20	00:00:00	0	inc	F	13.571	2	38.070	2	83.76	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-01-27	00:00:00	0	inc	S	13.565	2	38.036	2	85.01	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-01-27	00:00:00	0	inc	F	13.569	2	38.035	2	85.41	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-02-03	00:00:00	0	inc	S	13.423	2	38.024	2	55.88	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-02-03	00:00:00	0	inc	F	13.411	2	38.041	2	83.82	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-02-10	00:00:00	0	inc	S	13.092	2	38.101	2	83.59	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-02-10	00:00:00	0	inc	F	13.089	2	38.101	2	83.90	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-02-19	00:00:00	0	inc	S	12.976	2	38.116	2	69.23	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-02-19	00:00:00	0	inc	F	12.988	2	38.115	2	83.04	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-02-24	00:00:00	0	inc	S	12.861	2	38.159	2	61.81	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-02-24	00:00:00	0	inc	F	12.859	2	38.160	2	85.49	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-03-03	00:00:00	0	inc	S	13.189	2	38.154	2	93.80	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-03-03	00:00:00	0	inc	F	12.990	2	38.148	2	91.75	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-03-10	00:00:00	0	inc	S	12.896	2	38.165	2	56.54	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-03-10	00:00:00	0	inc	F	12.856	2	38.146	2	90.88	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-03-29	00:00:00	0	inc	S	13.554	2	38.014	2	69.69	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-03-29	00:00:00	0	inc	F	13.106	2	38.065	2	94.49	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-04-01	00:00:00	0	inc	S	13.496	2	37.867	2	98.83	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-04-01	00:00:00	0	inc	F	13.094	2	38.051	2	95.15	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-04-07	00:00:00	0	inc	S	14.129	2	37.965	2	98.27	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-04-07	00:00:00	0	inc	F	13.191	2	38.092	2	94.95	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-04-14	00:00:00	0	inc	S	13.715	2	38.098	2	97.83	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-04-14	00:00:00	0	inc	F	13.433	2	38.104	2	97.13	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-04-21	00:00:00	0	inc	S	13.881	2	38.068	2	96.36	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-04-21	00:00:00	0	inc	F	13.484	2	38.125	2	94.21	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-04-28	00:00:00	0	inc	S	14.434	2	37.910	2	98.26	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-04-28	00:00:00	0	inc	F	14.330	2	37.955	2	97.39	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-05-05	00:00:00	0	inc	S	15.582	2	37.537	2	76.96	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-05-05	00:00:00	0	inc	F	14.416	2	38.019	2	95.65	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-05-11	00:00:00	0	inc	S	16.583	2	37.537	2	56.36	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-05-11	00:00:00	0	inc	F	13.778	2	38.136	2	90.69	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-05-18	00:00:00	0	inc	S	18.316	2	37.732	2	97.09	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-05-18	00:00:00	0	inc	F	15.422	2	38.008	2	95.92	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-05-26	00:00:00	0	inc	S	19.577	2	37.738	2	95.31	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-05-26	00:00:00	0	inc	F	14.005	2	38.112	2	90.55	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-06-02	00:00:00	0	inc	S	20.719	2	37.863	2	51.73	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-06-02	00:00:00	0	inc	F	14.840	2	38.099	2	96.02	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-06-09	00:00:00	0	inc	S	21.230	2	37.928	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-06-09	00:00:00	0	inc	F	14.827	2	38.132	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-06-16	00:00:00	0	inc	S	22.291	2	37.400	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-06-16	00:00:00	0	inc	F	16.011	2	38.065	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-06-23	00:00:00	0	inc	S	22.360	2	37.711	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-06-23	00:00:00	0	inc	F	15.365	2	38.101	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-07-01	00:00:00	0	inc	S	23.524	2	38.120	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-07-01	00:00:00	0	inc	F	14.900	2	38.119	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-07-07	00:00:00	0	inc	S	23.850	2	38.181	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-07-07	00:00:00	0	inc	F	14.379	2	38.130	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-07-15	00:00:00	0	inc	S	24.053	2	38.111	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-07-15	00:00:00	0	inc	F	15.174	2	38.115	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-07-21	00:00:00	0	inc	S	25.304	2	38.096	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-07-21	00:00:00	0	inc	F	14.855	2	38.112	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-07-28	00:00:00	0	inc	S	24.585	2	38.199	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-07-28	00:00:00	0	inc	F	14.328	2	38.137	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-08-04	00:00:00	0	inc	S	25.070	2	38.236	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-08-04	00:00:00	0	inc	F	14.466	2	38.114	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-08-11	00:00:00	0	inc	S	24.699	2	38.215	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-08-11	00:00:00	0	inc	F	16.921	2	38.074	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-08-18	00:00:00	0	inc	S	25.047	2	38.250	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-08-18	00:00:00	0	inc	F	15.435	2	38.105	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-08-25	00:00:00	0	inc	S	25.946	2	38.316	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-08-25	00:00:00	0	inc	F	15.591	2	38.097	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-09-01	00:00:00	0	inc	S	25.460	2	38.329	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-09-01	00:00:00	0	inc	F	15.459	2	38.097	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-09-08	00:00:00	0	inc	S	24.675	2	38.332	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-09-08	00:00:00	0	inc	F	15.846	2	38.084	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-09-16	00:00:00	0	inc	S	24.138	2	38.327	2	104.68	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-09-16	00:00:00	0	inc	F	16.514	2	38.058	2	120.16	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-09-22	00:00:00	0	inc	S	23.326	2	38.109	2	104.29	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-09-22	00:00:00	0	inc	F	18.080	2	38.089	2	124.30	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-09-29	00:00:00	0	inc	S	22.900	2	38.230	2	101.80	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-09-29	00:00:00	0	inc	F	15.896	2	38.095	2	115.90	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-10-06	00:00:00	0	inc	S	22.304	2	38.272	2	102.87	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-10-06	00:00:00	0	inc	F	22.207	2	38.264	2	114.96	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-10-13	00:00:00	0	inc	S	21.878	2	38.231	2	101.58	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-10-13	00:00:00	0	inc	F	16.543	2	38.114	2	102.32	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-10-20	00:00:00	0	inc	S	20.966	2	38.244	2	100.75	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-10-20	00:00:00	0	inc	F	20.853	2	38.237	2	111.06	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-10-27	00:00:00	0	inc	S	19.396	2	37.247	2	98.05	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-10-27	00:00:00	0	inc	F	19.611	2	38.180	2	98.83	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-11-03	00:00:00	0	inc	S	20.205	2	37.507	2	95.10	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-11-03	00:00:00	0	inc	F	20.171	2	37.943	2	100.76	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-11-10	00:00:00	0	inc	S	19.664	2	38.056	2	91.20	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-11-10	00:00:00	0	inc	F	19.095	2	38.109	2	98.72	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-11-18	00:00:00	0	inc	S	18.179	2	38.036	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-11-18	00:00:00	0	inc	F	18.088	2	38.055	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-11-24	00:00:00	0	inc	S	17.138	2	38.061	2	104.03	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-11-24	00:00:00	0	inc	F	16.585	2	38.098	2	104.75	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-12-01	00:00:00	0	inc	S	16.334	2	38.104	2	104.02	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-12-01	00:00:00	0	inc	F	16.337	2	38.105	2	105.34	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-12-08	00:00:00	0	inc	S	15.858	2	38.086	2	106.51	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-12-08	00:00:00	0	inc	F	15.861	2	38.087	2	106.78	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-12-17	00:00:00	0	inc	S	15.082	2	38.079	2	108.98	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-12-17	00:00:00	0	inc	F	15.098	2	38.081	2	107.98	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-12-22	00:00:00	0	inc	S	14.772	2	38.079	2	100.51	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-12-22	00:00:00	0	inc	F	14.798	2	38.083	2	108.74	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-12-30	00:00:00	0	inc	S	13.706	2	38.194	2	999999.00	5
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	1999-12-30	00:00:00	0	inc	F	13.713	2	38.200	2	110.18	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-01-06	00:00:00	0	inc	S	13.674	2	38.150	2	112.84	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-01-06	00:00:00	0	inc	F	13.699	2	38.149	2	112.00	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-01-13	00:00:00	0	inc	S	13.673	2	38.112	2	112.63	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-01-13	00:00:00	0	inc	F	13.680	2	38.111	2	112.16	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-01-20	00:00:00	0	inc	S	13.483	2	38.135	2	111.73	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-01-20	00:00:00	0	inc	F	13.483	2	38.136	2	112.63	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-01-27	00:00:00	0	inc	S	13.278	2	38.155	2	107.66	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-01-27	00:00:00	0	inc	F	13.277	2	38.168	2	109.11	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-02-03	00:00:00	0	inc	S	13.170	2	38.173	2	110.45	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-02-03	00:00:00	0	inc	F	13.139	2	38.172	2	111.24	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-02-10	00:00:00	0	inc	S	13.184	2	38.155	2	113.00	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-02-10	00:00:00	0	inc	F	13.177	2	38.154	2	114.56	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-02-19	00:00:00	0	inc	S	13.082	2	38.154	2	105.27	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-02-19	00:00:00	0	inc	F	13.085	2	38.155	2	111.06	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-02-24	00:00:00	0	inc	S	13.022	2	38.150	2	110.60	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-02-24	00:00:00	0	inc	F	13.033	2	38.149	2	111.10	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-03-03	00:00:00	0	inc	S	13.014	2	38.156	2	111.68	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-03-03	00:00:00	0	inc	F	13.051	2	38.174	2	109.37	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-03-10	00:00:00	0	inc	S	13.446	2	38.174	2	116.47	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-03-10	00:00:00	0	inc	F	13.040	2	38.161	2	111.52	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-03-16	00:00:00	0	inc	S	13.685	2	38.125	2	116.72	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-03-16	00:00:00	0	inc	F	13.158	2	38.162	2	110.65	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-03-23	00:00:00	0	inc	S	13.618	2	38.153	2	118.75	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-03-23	00:00:00	0	inc	F	13.401	2	38.153	2	116.72	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-03-30	00:00:00	0	inc	S	13.422	2	38.088	2	103.07	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-03-30	00:00:00	0	inc	F	13.437	2	38.111	2	113.58	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-04-07	00:00:00	0	inc	S	13.405	2	38.064	2	116.16	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-04-07	00:00:00	0	inc	F	13.402	2	38.081	2	115.77	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-04-15	00:00:00	0	inc	S	13.668	2	37.871	2	114.79	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-04-15	00:00:00	0	inc	F	13.327	2	38.114	2	111.54	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-04-20	00:00:00	0	inc	S	13.827	2	37.874	2	116.61	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-04-20	00:00:00	0	inc	F	13.412	2	38.071	2	113.15	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-04-27	00:00:00	0	inc	S	15.292	2	37.773	2	122.11	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-04-27	00:00:00	0	inc	F	13.513	2	38.040	2	114.64	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-05-04	00:00:00	0	inc	S	16.518	2	37.770	2	119.84	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-05-04	00:00:00	0	inc	F	13.757	2	38.112	2	113.98	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-05-11	00:00:00	0	inc	S	16.842	2	37.742	2	118.17	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-05-11	00:00:00	0	inc	F	15.994	2	37.981	2	118.52	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-05-17	00:00:00	0	inc	S	18.544	2	37.834	2	126.63	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-05-17	00:00:00	0	inc	F	14.375	2	38.109	2	119.69	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-05-25	00:00:00	0	inc	S	19.412	2	38.031	2	115.83	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-05-25	00:00:00	0	inc	F	14.814	2	38.095	2	118.16	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-05-31	00:00:00	0	inc	S	17.500	2	38.025	2	126.71	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-05-31	00:00:00	0	inc	F	14.572	2	38.107	2	125.58	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-06-08	00:00:00	0	inc	S	21.604	2	38.056	2	118.23	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-06-08	00:00:00	0	inc	F	15.414	2	38.086	2	123.15	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-06-15	00:00:00	0	inc	S	22.427	2	37.886	2	115.38	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-06-15	00:00:00	0	inc	F	14.854	2	38.092	2	119.21	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-06-22	00:00:00	0	inc	S	23.552	2	37.773	2	118.83	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-06-22	00:00:00	0	inc	F	14.607	2	38.097	2	122.78	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-06-29	00:00:00	0	inc	S	24.106	2	37.944	2	116.18	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-06-29	00:00:00	0	inc	F	14.888	2	38.090	2	122.04	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-07-06	00:00:00	0	inc	S	23.383	2	38.096	2	117.96	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-07-06	00:00:00	0	inc	F	14.644	2	38.095	2	123.59	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-07-14	00:00:00	0	inc	S	18.548	2	38.084	2	122.03	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-07-14	00:00:00	0	inc	F	14.269	2	38.102	2	118.39	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-07-20	00:00:00	0	inc	S	22.530	2	38.149	2	116.62	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-07-20	00:00:00	0	inc	F	14.187	2	38.119	2	116.17	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-07-27	00:00:00	0	inc	S	22.675	2	38.153	2	117.81	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-07-27	00:00:00	0	inc	F	15.326	2	38.067	2	126.75	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-08-03	00:00:00	0	inc	S	23.810	2	38.199	2	119.08	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-08-03	00:00:00	0	inc	F	14.105	2	38.442	2	111.98	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-08-17	00:00:00	0	inc	S	25.010	2	38.196	2	118.50	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-08-17	00:00:00	0	inc	F	14.672	2	38.096	2	124.51	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-08-24	00:00:00	0	inc	S	25.612	2	38.211	2	116.02	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-08-24	00:00:00	0	inc	F	14.915	2	38.056	2	125.26	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-08-31	00:00:00	0	inc	S	25.516	2	38.271	2	117.20	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-08-31	00:00:00	0	inc	F	15.658	2	38.042	2	123.82	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-09-14	00:00:00	0	inc	S	24.058	2	38.282	2	116.46	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-09-14	00:00:00	0	inc	F	14.497	2	38.061	2	120.39	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-09-21	00:00:00	0	inc	S	23.014	2	38.285	2	115.35	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-09-21	00:00:00	0	inc	F	18.210	2	38.093	2	129.46	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-09-28	00:00:00	0	inc	S	22.333	2	38.272	2	116.00	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-09-28	00:00:00	0	inc	F	16.262	2	38.038	2	123.43	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-10-05	00:00:00	0	inc	S	21.813	2	38.220	2	113.63	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-10-05	00:00:00	0	inc	F	20.756	2	38.202	2	119.55	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-10-19	00:00:00	0	inc	S	19.750	2	37.446	2	107.68	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-10-19	00:00:00	0	inc	F	20.220	2	37.911	2	109.74	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-10-26	00:00:00	0	inc	S	19.912	2	37.817	2	111.94	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-10-26	00:00:00	0	inc	F	18.084	2	38.048	2	113.20	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-11-03	00:00:00	0	inc	S	19.190	2	37.862	2	111.25	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-11-03	00:00:00	0	inc	F	17.118	2	38.080	2	113.04	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-11-11	00:00:00	0	inc	S	18.036	2	37.900	2	113.50	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-11-11	00:00:00	0	inc	F	17.971	2	37.903	2	113.02	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-11-16	00:00:00	0	inc	S	17.568	2	37.273	2	109.50	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-11-16	00:00:00	0	inc	F	17.813	2	38.115	2	111.32	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-11-23	00:00:00	0	inc	S	17.577	2	37.769	2	110.88	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-11-23	00:00:00	0	inc	F	17.726	2	38.053	2	111.87	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-11-30	00:00:00	0	inc	S	17.447	2	37.922	2	111.79	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-11-30	00:00:00	0	inc	F	17.622	2	38.060	2	111.64	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-12-06	00:00:00	0	inc	S	16.384	2	37.634	2	113.54	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-12-06	00:00:00	0	inc	F	16.396	2	38.038	2	112.33	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-12-14	00:00:00	0	inc	S	16.319	2	38.001	2	112.49	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-12-14	00:00:00	0	inc	F	16.365	2	38.020	2	112.52	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-12-21	00:00:00	0	inc	S	15.898	2	38.013	2	110.71	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2000-12-21	00:00:00	0	inc	F	15.944	2	38.105	2	114.59	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2001-01-04	00:00:00	0	inc	S	15.050	2	38.073	2	114.35	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2001-01-04	00:00:00	0	inc	F	15.061	2	38.083	2	113.93	2
